Checkpoint,Global Mean Bias,Per-token Mean Bias,Token Embedding Variability,Mean of RMS,Std of RMS
checkpoint-19000,1.4319138526916504,0.002560370834544301,0.08388231694698334,0.0838865116238594,0.009054918773472309
checkpoint-20000,1.5422894954681396,0.0026358035393059254,0.08648649603128433,0.08649026602506638,0.009105218574404716
checkpoint-21000,1.6483588218688965,0.00270878616720438,0.08893098682165146,0.08893442898988724,0.009146174415946007
checkpoint-22000,1.7474634647369385,0.002781505463644862,0.09119664132595062,0.09119991213083267,0.00909450650215149
checkpoint-23000,1.839205026626587,0.0028542543295770884,0.09329424053430557,0.09329749643802643,0.009134359657764435
checkpoint-24000,1.9247082471847534,0.0029265156481415033,0.09526141732931137,0.0952647402882576,0.009189777076244354
checkpoint-25000,2.0053579807281494,0.0030001176055520773,0.09713563323020935,0.09713923931121826,0.0092556057497859
checkpoint-26000,2.039703130722046,0.003082002280279994,0.09780846536159515,0.09781423956155777,0.009135403670370579
checkpoint-27000,2.0689687728881836,0.0031549446284770966,0.09833801537752151,0.09834584593772888,0.009024684317409992
checkpoint-28000,2.1118156909942627,0.0032265365589410067,0.09943892061710358,0.09944803267717361,0.009085910394787788
checkpoint-29000,2.176013469696045,0.0033077357802540064,0.10121029615402222,0.10122023522853851,0.009236247278749943
checkpoint-30000,2.247971296310425,0.0033961280714720488,0.10318490862846375,0.10319560021162033,0.009413539431989193
checkpoint-31000,2.3181605339050293,0.003483390435576439,0.10507164150476456,0.10508314520120621,0.00958255585283041
checkpoint-32000,2.38393497467041,0.003569923574104905,0.10680913180112839,0.10682164877653122,0.009733876213431358
checkpoint-33000,2.4455318450927734,0.003654640167951584,0.10841783881187439,0.10843141376972198,0.009882226586341858
checkpoint-34000,2.503211736679077,0.0037368987686932087,0.10991877317428589,0.10993341356515884,0.010022629983723164
checkpoint-35000,2.5506656169891357,0.003845039987936616,0.11106490343809128,0.11108177155256271,0.010372505523264408
checkpoint-36000,2.557845115661621,0.0038971207104623318,0.11106586456298828,0.11108458787202835,0.009517904371023178
checkpoint-37000,2.5730409622192383,0.003953523002564907,0.11141064763069153,0.11143111437559128,0.009461065754294395
checkpoint-38000,2.612072706222534,0.004024749621748924,0.11261366307735443,0.11263531446456909,0.009573291055858135
checkpoint-39000,2.6591575145721436,0.004100584425032139,0.11406005173921585,0.1140827015042305,0.009740864858031273
checkpoint-40000,2.706691026687622,0.0041761137545108795,0.11548636108636856,0.11550993472337723,0.009905309416353703
checkpoint-41000,2.751828908920288,0.004246579483151436,0.11680970340967178,0.11683408170938492,0.010048124939203262
checkpoint-42000,2.7939727306365967,0.004313386511057615,0.11801204085350037,0.11803721636533737,0.010203316807746887
checkpoint-43000,2.833209276199341,0.004377183970063925,0.11911696940660477,0.11914291977882385,0.010347196832299232
checkpoint-44000,2.8697714805603027,0.004435210954397917,0.12013833969831467,0.1201648861169815,0.010480371303856373
checkpoint-45000,2.9033591747283936,0.004488152451813221,0.12106877565383911,0.12109580636024475,0.010610937140882015
checkpoint-46000,2.9349114894866943,0.0045345984399318695,0.12194216251373291,0.12196946889162064,0.01075233705341816
checkpoint-47000,2.9242103099823,0.00455494923517108,0.12159605324268341,0.1216246709227562,0.009801059029996395
checkpoint-48000,2.89108943939209,0.0045373388566076756,0.1204901933670044,0.12051957100629807,0.00957413949072361
checkpoint-49000,2.891632556915283,0.004564329050481319,0.12051819264888763,0.12054865807294846,0.009615548886358738
checkpoint-50000,2.9128971099853516,0.004601312801241875,0.12128546088933945,0.12131629139184952,0.00982352253049612
checkpoint-51000,2.943108320236206,0.004643160849809647,0.12232089787721634,0.12235184013843536,0.010048448108136654
checkpoint-52000,2.974029779434204,0.004681348334997892,0.12333554774522781,0.12336639314889908,0.010266107507050037
checkpoint-53000,3.003434419631958,0.0047159274108707905,0.12426019459962845,0.12429086863994598,0.010451767593622208
checkpoint-54000,2.9906318187713623,0.0047529940493404865,0.12391231954097748,0.12394502758979797,0.010052693076431751
checkpoint-55000,2.9918506145477295,0.004779021721333265,0.12391525506973267,0.1239488422870636,0.010037782602012157
checkpoint-56000,3.0098929405212402,0.004811563529074192,0.12452670931816101,0.12456054985523224,0.010188955813646317
checkpoint-57000,3.0346357822418213,0.0048446436412632465,0.12534162402153015,0.12537537515163422,0.010362621396780014
checkpoint-58000,3.024229049682617,0.004852990619838238,0.1252097338438034,0.125244140625,0.010249358601868153
