Checkpoint,Global Mean Bias,Per-token Mean Bias,Token Embedding Variability,Mean of RMS,Std of RMS
checkpoint-39000,2.526120901107788,0.0047623105347156525,0.10174278169870377,0.10180380195379257,0.00917128473520279
checkpoint-40000,2.554882526397705,0.004820829723030329,0.10247434675693512,0.10253630578517914,0.009211667813360691
checkpoint-41000,2.5365867614746094,0.004778821021318436,0.1019509956240654,0.10201176255941391,0.009315995499491692
checkpoint-42000,2.5484256744384766,0.004847278352826834,0.10224077105522156,0.10230350494384766,0.008949823677539825
checkpoint-43000,2.5715341567993164,0.004870579577982426,0.10284151136875153,0.10290389508008957,0.009142734110355377
checkpoint-44000,2.5895907878875732,0.004892848897725344,0.103319451212883,0.10338186472654343,0.009393990971148014
checkpoint-45000,2.6038739681243896,0.004917347338050604,0.10369425266981125,0.10375706851482391,0.009639771655201912
checkpoint-46000,2.615540027618408,0.0049484483897686005,0.10399075597524643,0.10405442118644714,0.009877332486212254
checkpoint-47000,2.6254072189331055,0.004984767641872168,0.10423940420150757,0.1043042540550232,0.010099190287292004
checkpoint-48000,2.6336469650268555,0.005025074817240238,0.1044420376420021,0.10450836271047592,0.010308519937098026
checkpoint-49000,2.640444278717041,0.005067768506705761,0.10460712760686874,0.10467509180307388,0.010538429021835327
checkpoint-50000,2.6463379859924316,0.005115053150802851,0.10475015640258789,0.10482008010149002,0.010755712166428566
checkpoint-51000,2.6512513160705566,0.005165659822523594,0.10486841946840286,0.10494046658277512,0.010971560142934322
checkpoint-52000,2.65579891204834,0.005220838822424412,0.10498533397912979,0.10505986958742142,0.011164320632815361
checkpoint-53000,2.6591992378234863,0.005278381053358316,0.10506817698478699,0.10514534264802933,0.011368979699909687
checkpoint-54000,2.6622350215911865,0.005337084177881479,0.1051449254155159,0.1052248626947403,0.01158283744007349
checkpoint-55000,2.664619207382202,0.005396649707108736,0.10520701110363007,0.1052897721529007,0.011780680157244205
checkpoint-56000,2.6671359539031982,0.005457471590489149,0.10527969151735306,0.1053653433918953,0.01196559052914381
checkpoint-57000,2.6692867279052734,0.005512724164873362,0.10534495115280151,0.10543324798345566,0.012136638164520264
checkpoint-58000,2.652445077896118,0.005593764130026102,0.10486079007387161,0.10495425760746002,0.011035403236746788
checkpoint-59000,2.6614913940429688,0.005639613140374422,0.105063296854496,0.10515845566987991,0.01112055592238903
checkpoint-60000,2.665879249572754,0.005656946450471878,0.1051524430513382,0.1052480936050415,0.011318136006593704
checkpoint-61000,2.6689348220825195,0.005667474586516619,0.10522307455539703,0.10531898587942123,0.011512918397784233
checkpoint-62000,2.671374797821045,0.005673863459378481,0.10529004037380219,0.10538604855537415,0.011708669364452362
checkpoint-63000,2.6730639934539795,0.0056771691888570786,0.10534708946943283,0.10544317215681076,0.011902827769517899
checkpoint-64000,2.674475908279419,0.005683531053364277,0.10540870577096939,0.10550507158041,0.012080668471753597
checkpoint-65000,2.6758346557617188,0.005694887135177851,0.10547735542058945,0.10557425022125244,0.012241736054420471
checkpoint-66000,2.6772141456604004,0.005714213941246271,0.10555339604616165,0.10565122216939926,0.01239356491714716
checkpoint-67000,2.678555965423584,0.005737466271966696,0.10563018918037415,0.10572917014360428,0.01252452377229929
checkpoint-68000,2.66381573677063,0.005746372975409031,0.10522066801786423,0.10532138496637344,0.012093639001250267
checkpoint-69000,2.6565725803375244,0.005745738744735718,0.10504204034805298,0.10514317452907562,0.011197993531823158
checkpoint-70000,2.668654680252075,0.005787551868706942,0.10538323223590851,0.1054857075214386,0.01127624697983265
checkpoint-71000,2.6599514484405518,0.005793508607894182,0.10515838116407394,0.1052614375948906,0.01126003172248602
checkpoint-72000,2.669935703277588,0.005846112035214901,0.1054244264960289,0.10552975535392761,0.010856198146939278
checkpoint-73000,2.6780266761779785,0.005869495216757059,0.10561129450798035,0.10571741312742233,0.010929531417787075
checkpoint-74000,2.683516025543213,0.005894589703530073,0.10572361946105957,0.10583086311817169,0.011020037345588207
checkpoint-75000,2.686671257019043,0.005922266747802496,0.10575564205646515,0.10586433112621307,0.011108738370239735
checkpoint-76000,2.6883974075317383,0.005947631783783436,0.10574181377887726,0.10585196316242218,0.011191838420927525
checkpoint-77000,2.6892504692077637,0.005971557926386595,0.10569997131824493,0.10581152886152267,0.011278748512268066
checkpoint-78000,2.6897404193878174,0.005994137842208147,0.10564673691987991,0.1057596430182457,0.011369614861905575
checkpoint-79000,2.690807819366455,0.006023922469466925,0.10561658442020416,0.10573109984397888,0.011476069688796997
