Checkpoint,Global Mean Bias,Per-token Mean Bias,Token Embedding Variability,Mean of RMS,Std of RMS
checkpoint-35000,0.522392749786377,0.015313126146793365,0.1703171283006668,0.17067064344882965,0.030040470883250237
checkpoint-36000,0.5113100409507751,0.015796495601534843,0.16966357827186584,0.17007441818714142,0.029854563996195793
checkpoint-37000,0.5096461772918701,0.015500744804739952,0.16905245184898376,0.16942662000656128,0.029620975255966187
checkpoint-38000,0.5245568752288818,0.015030966140329838,0.16925133764743805,0.16956636309623718,0.02946537360548973
checkpoint-39000,0.542807936668396,0.014786002226173878,0.16949819028377533,0.16979674994945526,0.029407596215605736
checkpoint-40000,0.5502636432647705,0.014980490319430828,0.1694287806749344,0.16977830231189728,0.029385868459939957
checkpoint-41000,0.5494056940078735,0.015488039702177048,0.16917023062705994,0.16961224377155304,0.02944742701947689
checkpoint-42000,0.5451076030731201,0.015871308743953705,0.16933566331863403,0.16984158754348755,0.029565569013357162
checkpoint-43000,0.5341082215309143,0.01587700843811035,0.1698080599308014,0.17031341791152954,0.029800835996866226
checkpoint-44000,0.5100470781326294,0.015694934874773026,0.17039069533348083,0.17085444927215576,0.030145421624183655
checkpoint-45000,0.4820314645767212,0.015384512953460217,0.1705624908208847,0.17096777260303497,0.030383603647351265
checkpoint-46000,0.4635520875453949,0.015039129182696342,0.1709126979112625,0.17126047611236572,0.030385572463274002
checkpoint-47000,0.46135833859443665,0.014647360891103745,0.17170016467571259,0.17198710143566132,0.030301513150334358
checkpoint-48000,0.4735766649246216,0.014200575649738312,0.17261408269405365,0.1728389412164688,0.030155161395668983
checkpoint-49000,0.4941540062427521,0.013678315095603466,0.17351165413856506,0.17367041110992432,0.029990963637828827
checkpoint-50000,0.5157134532928467,0.013147486373782158,0.1744050681591034,0.17449882626533508,0.029881112277507782
checkpoint-51000,0.5274044275283813,0.012721165083348751,0.17513979971408844,0.175180122256279,0.029917653650045395
checkpoint-52000,0.5281916260719299,0.012357013300061226,0.17528344690799713,0.17528139054775238,0.02998919039964676
checkpoint-53000,0.5277923941612244,0.012028423137962818,0.17551609873771667,0.17547708749771118,0.0299663245677948
checkpoint-54000,0.5270568132400513,0.011672746390104294,0.1751834899187088,0.17511102557182312,0.029757320880889893
checkpoint-55000,0.5236262679100037,0.011238573119044304,0.17484182119369507,0.17473162710666656,0.02969367988407612
checkpoint-56000,0.516441822052002,0.010897103697061539,0.17406737804412842,0.17392927408218384,0.029579540714621544
checkpoint-57000,0.5085355043411255,0.010659059509634972,0.1733309030532837,0.1731756031513214,0.02951722964644432
checkpoint-58000,0.5008800029754639,0.010497527197003365,0.1723625361919403,0.17219753563404083,0.029376434162259102
checkpoint-59000,0.5015955567359924,0.010603541508316994,0.1729007363319397,0.17274054884910583,0.029362119734287262
checkpoint-60000,0.5082553625106812,0.010938398540019989,0.17333854734897614,0.17320677638053894,0.029318513348698616
checkpoint-61000,0.5153718590736389,0.01144395675510168,0.17383934557437897,0.17375290393829346,0.029322542250156403
checkpoint-62000,0.5194329619407654,0.01202215813100338,0.17440326511859894,0.17437152564525604,0.02935369499027729
checkpoint-63000,0.5198657512664795,0.012584471143782139,0.17486253380775452,0.174884632229805,0.029379306361079216
checkpoint-64000,0.52105313539505,0.012892249040305614,0.17558076977729797,0.1756283938884735,0.02949422597885132
checkpoint-65000,0.5187157988548279,0.01273223664611578,0.17612721025943756,0.1761503964662552,0.029685616493225098
checkpoint-66000,0.512789249420166,0.012341531924903393,0.17616978287696838,0.17615148425102234,0.029913781210780144
checkpoint-67000,0.5030840635299683,0.012248886749148369,0.1757994294166565,0.17577356100082397,0.030073851346969604
checkpoint-68000,0.49343904852867126,0.012748563662171364,0.17522986233234406,0.17526014149188995,0.030131811276078224
checkpoint-69000,0.4864828884601593,0.01355938520282507,0.1748206466436386,0.1749468594789505,0.030023232102394104
checkpoint-70000,0.48439663648605347,0.01447228528559208,0.17468011379241943,0.17492131888866425,0.02987584099173546
checkpoint-71000,0.48684796690940857,0.015295577235519886,0.17464160919189453,0.17499345541000366,0.02963583543896675
checkpoint-72000,0.49473878741264343,0.0159485824406147,0.17505040764808655,0.17548874020576477,0.02940506488084793
checkpoint-73000,0.5075967311859131,0.016252033412456512,0.17558974027633667,0.17606714367866516,0.029157282784581184
checkpoint-74000,0.5154817700386047,0.01615843176841736,0.17610615491867065,0.17656871676445007,0.029108237475156784
checkpoint-75000,0.5162327289581299,0.01592280901968479,0.17695669829845428,0.17737573385238647,0.029276816174387932
